iso_i,iso_j,value_ij,dist_ij,rgdp_i,rgdp_j,currency_ij
KAZ,KOR,658618.4068,4667.011159,1.15309E+11,9.01935E+11,0
KAZ,KWT,257.2742484,2984.709614,1.15309E+11,1.05911E+11,0
KAZ,LBN,1932.349952,3423.754355,1.15309E+11,35139633152,0
KAZ,LKA,521.2927856,4640.086337,1.15309E+11,42067976192,0
KAZ,LTU,301664.0725,3333.378587,1.15309E+11,37050081280,0
KAZ,LVA,77948.14737,3294.896664,1.15309E+11,25875781632,0
KAZ,MAR,18883.16438,6509.67652,1.15309E+11,90908401664,0
KAZ,MEX,25588.19587,12141.2457,1.15309E+11,8.95313E+11,0
KAZ,MMR,10.01999998,4051.045024,1.15309E+11,36906180608,0
KAZ,MYS,2881.891632,5876.802818,1.15309E+11,2.02251E+11,0
KAZ,NGA,371.6970022,7592.864701,1.15309E+11,1.69481E+11,0
KAZ,NLD,3827177.651,4603.805435,1.15309E+11,8.58034E+11,0
KAZ,NOR,4671.445831,4092.66754,1.15309E+11,3.78849E+11,0
KAZ,NZL,981.1970477,14013.92565,1.15309E+11,1.18953E+11,0
KAZ,OMN,336.5629997,3140.298218,1.15309E+11,48388296704,0
KAZ,PAK,4950.243261,2222.342562,1.15309E+11,1.67875E+11,0
KAZ,PER,151.8681476,14937.82379,1.15309E+11,1.212E+11,0
KAZ,PHL,58.54321408,6022.111311,1.15309E+11,1.68334E+11,0
KAZ,POL,992526.3125,3698.566266,1.15309E+11,4.36476E+11,0
KAZ,PRT,631414.7079,6290.638397,1.15309E+11,2.43731E+11,0
KAZ,PRY,16183.64355,14899.29697,1.15309E+11,15929903104,0
KAZ,QAT,73.98768318,3165.476021,1.15309E+11,97798348800,0
KAZ,RUS,4660657.465,2152.752634,1.15309E+11,1.22264E+12,0
KAZ,SAU,5146.510538,3742.287813,1.15309E+11,4.29098E+11,0
KAZ,SDN,721.3831134,5220.398634,1.15309E+11,53149437952,0
KAZ,SEN,12851.24463,8709.563099,1.15309E+11,12812994560,0
KAZ,SGP,99981.33817,6088.273152,1.15309E+11,1.92406E+11,0
KAZ,SVK,8548.361738,3828.41778,1.15309E+11,88634269696,0
KAZ,SVN,25880.75592,4222.144078,1.15309E+11,50244792320,0
KAZ,SWE,189437.6424,3774.623801,1.15309E+11,4.29656E+11,0
KAZ,THA,11997.23917,4698.118544,1.15309E+11,2.63711E+11,0
KAZ,TKM,114488.8936,1593.364769,1.15309E+11,20214386688,0
KAZ,TUN,11052.25192,5122.298363,1.15309E+11,43454935040,0
KAZ,TUR,1599652.508,3333.191609,1.15309E+11,6.14554E+11,0
KAZ,TZA,29.8259995,6962.433802,1.15309E+11,21368166400,0
KAZ,UKR,1175409.963,2844.81398,1.15309E+11,1.17228E+11,0
KAZ,URY,23.05415678,15478.89661,1.15309E+11,30461323264,0
KAZ,USA,769847.4418,10257.21301,1.15309E+11,1.44187E+13,0
KAZ,UZB,940814.9624,1080.525918,1.15309E+11,32816828416,0
KAZ,VEN,2677.417,12403.76641,1.15309E+11,3.29419E+11,0
KAZ,VNM,17755.3129,5000.324035,1.15309E+11,1.06015E+11,0
KAZ,ZAF,2977.906946,9716.657316,1.15309E+11,2.84183E+11,0
KEN,AFG,64629.9594,5167.670617,37021507584,12486950912,0
KEN,AGO,2220.590773,2758.795785,37021507584,75492417536,0
KEN,ARG,100.74716,10647.44988,37021507584,3.78496E+11,0
KEN,AUS,31798.37001,11602.35447,37021507584,9.26283E+11,0
KEN,AUT,9336.032759,5883.191099,37021507584,3.9757E+11,0
KEN,AZE,42.07466507,4801.795197,37021507584,44291489792,0
KEN,BEL,48312.3841,6587.575102,37021507584,4.85804E+11,0
KEN,BGR,616.792654,5061.22065,37021507584,50161405952,0
KEN,BHR,3672.373243,3397.033786,37021507584,22938462208,0
KEN,BIH,236.8880669,5415.830468,37021507584,17264893952,0
KEN,BLR,10242.59422,6176.076329,37021507584,49208655872,0
KEN,BOL,4.22246325,11344.4906,37021507584,17339992064,0
KEN,BRA,1737.922508,9146.710514,37021507584,1.62019E+12,0
KEN,CAN,23542.08208,12564.11395,37021507584,1.37084E+12,0
KEN,CHE,45961.09683,6098.205627,37021507584,5.39508E+11,0
KEN,CHL,7802.269523,11602.21972,37021507584,1.72323E+11,0
KEN,CHN,92517.81113,9201.27494,37021507584,4.99023E+12,0
KEN,CIV,1652.93581,4714.583039,37021507584,24277493760,0
KEN,CMR,772.1179638,2982.549179,37021507584,23381143552,0
KEN,COL,1793.176566,12457.6493,37021507584,2.33822E+11,0
KEN,CRI,64.66882062,13463.31555,37021507584,29382692864,0
KEN,CYP,2270.00746,4067.625463,37021507584,23542650880,0
KEN,CZE,6080.118672,6068.452498,37021507584,2.0573E+11,0
KEN,DEU,169337.6399,6409.653949,37021507584,3.41277E+12,0
KEN,DNK,2882.388232,6775.570672,37021507584,3.19764E+11,0
KEN,DOM,54.53527212,11874.46414,37021507584,47889006592,0
KEN,DZA,251.5289953,5436.076441,37021507584,1.37212E+11,0
KEN,ECU,601.4749937,12956.36348,37021507584,62519685120,0
KEN,EGY,268276.6334,3557.100512,37021507584,1.88984E+11,0
KEN,ESP,39501.20915,6142.300935,37021507584,1.49898E+12,0
KEN,EST,406.0089895,6806.006915,37021507584,19640621056,0
KEN,ETH,43135.00972,1225.975983,37021507584,32437389312,0
KEN,FIN,25324.18369,7040.509976,37021507584,2.51484E+11,0
KEN,FRA,98653.21017,6300.083885,37021507584,2.69367E+12,0
KEN,GBR,391192.237,6986.746449,37021507584,2.30893E+12,0
KEN,GEO,88.87000084,4870.624286,37021507584,10766836736,0
KEN,GRC,2048.699189,4635.364629,37021507584,3.29837E+11,0
KEN,GTM,2.153000116,14105.75942,37021507584,37733654528,0
KEN,HKG,61897.3023,8744.399149,37021507584,2.14046E+11,0
KEN,HRV,27.06674933,5583.816589,37021507584,62636687360,0
KEN,HUN,224.1648542,5691.991542,37021507584,1.2936E+11,0
KEN,IND,104344.5489,5089.975896,37021507584,1.36537E+12,0
KEN,IRL,46696.74004,7302.636463,37021507584,2.33542E+11,0
KEN,ISL,766.7307413,8702.261861,37021507584,12823849984,0
KEN,ISR,12345.75421,3725.858657,37021507584,2.06479E+11,0
KEN,ITA,96016.30891,5510.543268,37021507584,2.18611E+12,0
KEN,JAM,9.717000008,12608.53399,37021507584,12125023232,0
KEN,JOR,8010.763605,3710.750122,37021507584,23818323968,0
KEN,JPN,67336.7687,11044.88576,37021507584,5.03514E+12,0
KEN,KAZ,43001.88855,6478.637627,37021507584,1.15309E+11,0
KEN,KOR,27716.318,10142.90051,37021507584,9.01935E+11,0
KEN,KWT,3550.183683,3604.881981,37021507584,1.05911E+11,0
KEN,LKA,2980.865257,4885.70589,37021507584,42067976192,0
KEN,LTU,78.13799834,6408.78335,37021507584,37050081280,0
KEN,LVA,13.97200346,6578.130222,37021507584,25875781632,0
KEN,MAR,7291.677363,6015.060632,37021507584,90908401664,0
KEN,MEX,2220.826483,14946.97385,37021507584,8.95313E+11,0
KEN,MYS,7007.145092,7469.649652,37021507584,2.02251E+11,0
KEN,NLD,431943.856,6660.196133,37021507584,8.58034E+11,0
KEN,NOR,54025.00393,7282.57862,37021507584,3.78849E+11,0
KEN,NPL,184.3149834,6033.644322,37021507584,12899651584,0
KEN,NZL,2207.309583,13749.10972,37021507584,1.18953E+11,0
KEN,OMN,32427.77806,3503.797372,37021507584,48388296704,0
KEN,PAK,339518.5713,4933.263939,37021507584,1.67875E+11,0
KEN,PER,93.62199819,12560.19301,37021507584,1.212E+11,0
KEN,PHL,9213.537041,9475.321975,37021507584,1.68334E+11,0
KEN,POL,30457.28725,6147.479037,37021507584,4.36476E+11,0
KEN,PRT,5278.650864,6533.379264,37021507584,2.43731E+11,0
KEN,PRY,30.82600665,10361.87124,37021507584,15929903104,0
KEN,QAT,7258.157647,3352.321159,37021507584,97798348800,0
KEN,RUS,169543.5435,6605.694761,37021507584,1.22264E+12,0
KEN,SAU,63928.34338,2914.707151,37021507584,4.29098E+11,0
KEN,SDN,53575.68184,1908.144374,37021507584,53149437952,0
KEN,SEN,391.7511199,6207.26415,37021507584,12812994560,0
KEN,SGP,6159.489461,7437.04307,37021507584,1.92406E+11,0
KEN,SLV,2.691999912,13958.01374,37021507584,20661000192,0
KEN,SVK,526.0149777,5830.840078,37021507584,88634269696,0
KEN,SVN,1111.281589,5723.035005,37021507584,50244792320,0
KEN,SWE,25487.93749,6957.803013,37021507584,4.29656E+11,0
KEN,THA,22649.12454,7205.599978,37021507584,2.63711E+11,0
KEN,TUN,316.397296,4997.528789,37021507584,43454935040,0
KEN,TUR,13025.00789,4597.900713,37021507584,6.14554E+11,0
KEN,TZA,231584.6268,658.6571256,37021507584,21368166400,0
KEN,UGA,532488.8062,583.7640398,37021507584,14824492032,0
KEN,UKR,5787.009115,5600.942664,37021507584,1.17228E+11,0
KEN,URY,7.176745772,10239.3041,37021507584,30461323264,0
KEN,USA,556835.5758,13476.74398,37021507584,1.44187E+13,0
KEN,VNM,2474.131794,7878.442783,37021507584,1.06015E+11,0
KEN,YEM,31323.25148,1958.866248,37021507584,27838717952,0
KEN,ZAF,17527.9032,3294.844392,37021507584,2.84183E+11,0
KEN,ZMB,389306.1191,1737.170242,37021507584,15328314368,0
KOR,AFG,96040.89565,5275.912108,9.01935E+11,12486950912,0
KOR,AGO,2812796.024,12773.39421,9.01935E+11,75492417536,0
KOR,ALB,20077.03457,8665.201869,9.01935E+11,12044208128,0
KOR,ARE,6080164.444,6864.769715,9.01935E+11,2.53547E+11,0
KOR,ARG,1071355.581,19146.65149,9.01935E+11,3.78496E+11,0
KOR,AUS,10160352.49,8112.907162,9.01935E+11,9.26283E+11,0
KOR,AUT,859376.9429,8469.963533,9.01935E+11,3.9757E+11,0
KOR,AZE,138162.4083,6621.236228,9.01935E+11,44291489792,0
KOR,BEL,2240771.446,8817.223362,9.01935E+11,4.85804E+11,0
KOR,BGD,1207335.805,3827.924337,9.01935E+11,1.02478E+11,0
KOR,BGR,114851.1828,8221.763387,9.01935E+11,50161405952,0
KOR,BHR,234755.6279,7205.502426,9.01935E+11,22938462208,0
KOR,BIH,42416.64974,8573.10653,9.01935E+11,17264893952,0
KOR,BLR,113961.7132,7376.048261,9.01935E+11,49208655872,0
KOR,BOL,182653.4279,17511.09558,9.01935E+11,17339992064,0
KOR,BRA,5473520.72,17793.03903,9.01935E+11,1.62019E+12,0
KOR,CAN,5971267.78,10032.81315,9.01935E+11,1.37084E+12,0
KOR,CHE,1744074.625,8953.275624,9.01935E+11,5.39508E+11,0
KOR,CHL,1977773.485,18230.13822,9.01935E+11,1.72323E+11,0
KOR,CHN,132824370.6,1168.1649,9.01935E+11,4.99023E+12,0
KOR,CIV,145016.9531,13148.60579,9.01935E+11,24277493760,0
KOR,CMR,51811.08503,11885.41823,9.01935E+11,23381143552,0
KOR,COL,1168788.196,14747.3307,9.01935E+11,2.33822E+11,0
KOR,CRI,376329.8082,13870.68421,9.01935E+11,29382692864,0
KOR,CUB,51508.95328,12899.17076,9.01935E+11,62078611456,0
KOR,CYP,27721.6354,8107.394132,9.01935E+11,23542650880,0
KOR,CZE,3188373.248,8309.523394,9.01935E+11,2.0573E+11,0
KOR,DEU,7968028.451,8503.730226,9.01935E+11,3.41277E+12,0
KOR,DNK,1663690.517,8099.453665,9.01935E+11,3.19764E+11,0
KOR,DOM,289165.1139,13589.93175,9.01935E+11,47889006592,0
KOR,DZA,1121774.981,10098.62552,9.01935E+11,1.37212E+11,0
KOR,ECU,817272.4048,15236.67934,9.01935E+11,62519685120,0
KOR,EGY,2467350.77,8587.407097,9.01935E+11,1.88984E+11,0
KOR,ESP,2480087.271,10101.71032,9.01935E+11,1.49898E+12,0
KOR,EST,85979.83505,7196.416718,9.01935E+11,19640621056,0
KOR,ETH,258910.4798,9275.151008,9.01935E+11,32437389312,0
KOR,FIN,527223.3174,7119.682758,9.01935E+11,2.51484E+11,0
KOR,FRA,3259032.804,9225.81539,9.01935E+11,2.69367E+12,0
KOR,GAB,23949.27558,12438.54891,9.01935E+11,12031268864,0
KOR,GBR,8908097.986,8931.778389,9.01935E+11,2.30893E+12,0
KOR,GEO,56897.64867,6932.693447,9.01935E+11,10766836736,0
KOR,GHA,252791.0844,12821.18703,9.01935E+11,25978509312,0
KOR,GRC,1550734.221,8609.272445,9.01935E+11,3.29837E+11,0
KOR,GTM,431939.38,13052.06336,9.01935E+11,37733654528,0
KOR,HKG,26369398.78,2056.35261,9.01935E+11,2.14046E+11,0
KOR,HND,117072.7804,13203.54459,9.01935E+11,14587485184,0
KOR,HRV,310643.6665,8600.162327,9.01935E+11,62636687360,0
KOR,HUN,1612362.904,8277.589541,9.01935E+11,1.2936E+11,0
KOR,IDN,7874223.451,5081.576069,9.01935E+11,5.3958E+11,0
KOR,IND,12499439.77,5108.000527,9.01935E+11,1.36537E+12,0
KOR,IRL,586535.7065,9112.694542,9.01935E+11,2.33542E+11,0
KOR,IRN,3758946.145,6677.310459,9.01935E+11,3.62661E+11,0
KOR,IRQ,1427862.575,7294.054916,9.01935E+11,1.11661E+11,0
KOR,ISL,60770.0573,8467.164294,9.01935E+11,12823849984,0
KOR,ISR,1143307.163,8164.620419,9.01935E+11,2.06479E+11,0
KOR,ITA,3552939.821,9047.517057,9.01935E+11,2.18611E+12,0
KOR,JAM,21765.153,13415.59591,9.01935E+11,12125023232,0
KOR,JOR,790904.2059,8091.156577,9.01935E+11,23818323968,0
KOR,JPN,25468005.04,951.7372714,9.01935E+11,5.03514E+12,0
KOR,KAZ,599828.0494,4667.011156,9.01935E+11,1.15309E+11,0
KOR,KEN,256435.4302,10142.90051,9.01935E+11,37021507584,0
KOR,KWT,970118.3256,7254.132748,9.01935E+11,1.05911E+11,0
KOR,LBN,252938.3312,8003.037574,9.01935E+11,35139633152,0
KOR,LBY,544299.8184,9581.002677,9.01935E+11,62360444928,0
KOR,LKA,310813.9539,5781.107518,9.01935E+11,42067976192,0
KOR,LTU,147748.8936,7509.357781,9.01935E+11,37050081280,0
KOR,LVA,62650.73548,7393.894938,9.01935E+11,25875781632,0
KOR,MAC,67144.38333,2129.243408,9.01935E+11,21313263616,0
KOR,MAR,424390.5944,10886.34594,9.01935E+11,90908401664,0
KOR,MEX,13511372.75,11711.4247,9.01935E+11,8.95313E+11,0
KOR,MMR,659726.3521,3700.864855,9.01935E+11,36906180608,0
KOR,MYS,7902604.133,4418.149499,9.01935E+11,2.02251E+11,0
KOR,NGA,685723.1984,12192.78129,9.01935E+11,1.69481E+11,0
KOR,NLD,3316639.237,8679.860579,9.01935E+11,8.58034E+11,0
KOR,NOR,5286364.33,7834.674973,9.01935E+11,3.78849E+11,0
KOR,NPL,44004.79055,4116.638067,9.01935E+11,12899651584,0
KOR,NZL,1377906.375,9747.415104,9.01935E+11,1.18953E+11,0
KOR,OMN,945954.7766,6785.760411,9.01935E+11,48388296704,0
KOR,PAK,800865.8831,5303.875451,9.01935E+11,1.67875E+11,0
KOR,PAN,2276053.039,14195.40802,9.01935E+11,25925099520,0
KOR,PER,1310492.515,16307.29966,9.01935E+11,1.212E+11,0
KOR,PHL,6789433.984,2669.686811,9.01935E+11,1.68334E+11,0
KOR,POL,3222465.335,7970.523635,9.01935E+11,4.36476E+11,0
KOR,PRT,489737.2306,10498.20893,9.01935E+11,2.43731E+11,0
KOR,PRY,279739.1824,18686.74943,9.01935E+11,15929903104,0
KOR,QAT,848365.9113,7180.30104,9.01935E+11,97798348800,0
KOR,RUS,4669078.838,6009.905066,9.01935E+11,1.22264E+12,0
KOR,SAU,9641707.271,7964.911571,9.01935E+11,4.29098E+11,0
KOR,SDN,213237.6902,9503.469396,9.01935E+11,53149437952,0
KOR,SEN,96138.61736,13211.1646,9.01935E+11,12812994560,0
KOR,SGP,18356874.22,4632.10278,9.01935E+11,1.92406E+11,0
KOR,SLV,179202.2611,13232.49506,9.01935E+11,20661000192,0
KOR,SVK,4500336.554,8205.848866,9.01935E+11,88634269696,0
KOR,SVN,668812.1548,8623.524502,9.01935E+11,50244792320,0
KOR,SWE,758612.2683,7682.774847,9.01935E+11,4.29656E+11,0
KOR,THA,6833068.756,3699.12807,9.01935E+11,2.63711E+11,0
KOR,TKM,182081.7004,5864.020064,9.01935E+11,20214386688,0
KOR,TTO,105605.2673,14700.83557,9.01935E+11,19332270080,0
KOR,TUN,195705.9002,9672.755602,9.01935E+11,43454935040,0
KOR,TUR,6991554.426,7937.728481,9.01935E+11,6.14554E+11,0
KOR,TZA,184773.666,10475.48024,9.01935E+11,21368166400,0
KOR,UGA,44626.22445,10422.12961,9.01935E+11,14824492032,0
KOR,UKR,249786.8926,7327.558663,9.01935E+11,1.17228E+11,0
KOR,URY,219548.8372,19563.94533,9.01935E+11,30461323264,0
KOR,USA,72746006.79,10682.86416,9.01935E+11,1.44187E+13,0
KOR,UZB,1284085.974,5061.33102,9.01935E+11,32816828416,0
KOR,VEN,449309.6465,14585.10661,9.01935E+11,3.29419E+11,0
KOR,VNM,26494822.31,3257.774293,9.01935E+11,1.06015E+11,0
KOR,YEM,225752.0286,8446.460279,9.01935E+11,27838717952,0
KOR,ZAF,1207800.752,12792.4559,9.01935E+11,2.84183E+11,0
KOR,ZMB,54166.01221,11757.34158,9.01935E+11,15328314368,0
KWT,AFG,6869.176913,2001.406779,1.05911E+11,12486950912,0
KWT,AGO,1750.775496,5693.167534,1.05911E+11,75492417536,0
KWT,ALB,23.1579994,2865.912921,1.05911E+11,12044208128,0
KWT,ARE,787513.6426,860.2638404,1.05911E+11,2.53547E+11,0
KWT,ARG,1917.635222,13353.03584,1.05911E+11,3.78496E+11,0
KWT,AUS,13865.4175,12395.52479,1.05911E+11,9.26283E+11,0
KWT,AUT,21572.02001,3488.286021,1.05911E+11,3.9757E+11,0
KWT,AZE,3694.85539,1247.563517,1.05911E+11,44291489792,0
KWT,BEL,88224.86642,4338.729033,1.05911E+11,4.85804E+11,0
KWT,BGD,3358.466022,4251.364696,1.05911E+11,1.02478E+11,0
KWT,BGR,293.0752277,2551.5946,1.05911E+11,50161405952,0
KWT,BHR,204869.4314,425.0257807,1.05911E+11,22938462208,0
KWT,BIH,269.5228596,3128.639747,1.05911E+11,17264893952,0
KWT,BLR,265.7999878,3161.473168,1.05911E+11,49208655872,0
KWT,BOL,246.2660785,13233.28193,1.05911E+11,17339992064,0
KWT,BRA,394215.7382,11267.45854,1.05911E+11,1.62019E+12,0
KWT,CAN,12591.94873,10349.95838,1.05911E+11,1.37084E+12,0
KWT,CHE,62607.25538,3982.913119,1.05911E+11,5.39508E+11,0
KWT,CHL,4.740999937,14283.59909,1.05911E+11,1.72323E+11,0
KWT,CHN,6992907.498,6405.125343,1.05911E+11,4.99023E+12,0
KWT,CIV,3059.900576,6090.213829,1.05911E+11,24277493760,0
KWT,CMR,427.1563408,4639.165908,1.05911E+11,23381143552,0
KWT,COL,74.4559989,12783.31152,1.05911E+11,2.33822E+11,0
KWT,CRI,33.52097142,13295.81642,1.05911E+11,29382692864,0
KWT,CUB,1.159000039,12037.32392,1.05911E+11,62078611456,0
KWT,CYP,4103.677102,1523.814722,1.05911E+11,23542650880,0
KWT,CZE,583.0504968,3564.206647,1.05911E+11,2.0573E+11,0
KWT,DEU,60274.32521,3999.126007,1.05911E+11,3.41277E+12,0
KWT,DNK,27967.64685,4127.110608,1.05911E+11,3.19764E+11,0
KWT,DOM,2029.015091,11510.91069,1.05911E+11,47889006592,0
KWT,DZA,20070.21767,4219.069809,1.05911E+11,1.37212E+11,0
KWT,ECU,10.04800034,13674.06709,1.05911E+11,62519685120,0
KWT,EGY,1560456.717,1642.015912,1.05911E+11,1.88984E+11,0
KWT,ESP,97106.12202,4749.120454,1.05911E+11,1.49898E+12,0
KWT,EST,187.894685,3734.314291,1.05911E+11,19640621056,0
KWT,ETH,1367137.585,2416.159399,1.05911E+11,32437389312,0
KWT,FIN,49.65199983,3946.103199,1.05911E+11,2.51484E+11,0
KWT,FRA,639030.7946,4330.284346,1.05911E+11,2.69367E+12,0
KWT,GAB,249.129002,5191.217069,1.05911E+11,12031268864,0
KWT,GBR,1047719.29,4764.469783,1.05911E+11,2.30893E+12,0
KWT,GEO,155.4570038,1465.930793,1.05911E+11,10766836736,0
KWT,GHA,1781.391978,5699.192783,1.05911E+11,25978509312,0
KWT,GRC,20570.43563,2474.270492,1.05911E+11,3.29837E+11,0
KWT,HKG,57869.75709,6585.928876,1.05911E+11,2.14046E+11,0
KWT,HRV,19.71800029,3298.908321,1.05911E+11,62636687360,0
KWT,HUN,4972.438401,3188.153121,1.05911E+11,1.2936E+11,0
KWT,IDN,125970.6088,7473.751963,1.05911E+11,5.3958E+11,0
KWT,IND,5672643.583,3066.611835,1.05911E+11,1.36537E+12,0
KWT,IRL,625.8818476,5144.09414,1.05911E+11,2.33542E+11,0
KWT,IRN,56079.65577,770.0561007,1.05911E+11,3.62661E+11,0
KWT,IRQ,428467.7939,565.2380472,1.05911E+11,1.11661E+11,0
KWT,ISL,11.32800031,6127.396097,1.05911E+11,12823849984,0
KWT,ITA,190525.9524,3544.482056,1.05911E+11,2.18611E+12,0
KWT,JAM,28.46899986,12124.28629,1.05911E+11,12125023232,0
KWT,JOR,186458.423,1197.932332,1.05911E+11,23818323968,0
KWT,JPN,5780736.94,8135.564329,1.05911E+11,5.03514E+12,0
KWT,KAZ,521.1929983,2984.709608,1.05911E+11,1.15309E+11,0
KWT,KEN,1075.578026,3604.881965,1.05911E+11,37021507584,0
KWT,KOR,8095777.71,7254.132779,1.05911E+11,9.01935E+11,0
KWT,LBN,31271.68709,1285.929693,1.05911E+11,35139633152,0
KWT,LBY,2172.457034,3080.546936,1.05911E+11,62360444928,0
KWT,LKA,27026.84398,4145.397413,1.05911E+11,42067976192,0
KWT,LTU,35.82003403,3466.868194,1.05911E+11,37050081280,0
KWT,LVA,327.2255176,3586.142265,1.05911E+11,25875781632,0
KWT,MAR,40183.96863,5168.729646,1.05911E+11,90908401664,0
KWT,MEX,415.0306575,13419.34439,1.05911E+11,8.95313E+11,0
KWT,MMR,20.06999934,5033.630831,1.05911E+11,36906180608,0
KWT,MYS,746885.4352,6551.098683,1.05911E+11,2.02251E+11,0
KWT,NGA,1339.582007,5011.929033,1.05911E+11,1.69481E+11,0
KWT,NLD,1908371.207,4327.85538,1.05911E+11,8.58034E+11,0
KWT,NOR,3112.776632,4498.180537,1.05911E+11,3.78849E+11,0
KWT,NPL,572.9212898,3590.017476,1.05911E+11,12899651584,0
KWT,NZL,105475.0385,15050.04789,1.05911E+11,1.18953E+11,0
KWT,OMN,202757.0773,1187.125383,1.05911E+11,48388296704,0
KWT,PAK,1616761.068,2235.089729,1.05911E+11,1.67875E+11,0
KWT,PAN,267.8999939,13043.81776,1.05911E+11,25925099520,0
KWT,PHL,684355.1852,7733.468282,1.05911E+11,1.68334E+11,0
KWT,POL,809.6122359,3446.83246,1.05911E+11,4.36476E+11,0
KWT,PRT,16328.37749,5301.671648,1.05911E+11,2.43731E+11,0
KWT,PRY,3225.659264,12731.78013,1.05911E+11,15929903104,0
KWT,QAT,274959.3444,555.8597642,1.05911E+11,97798348800,0
KWT,RUS,15978.00534,3222.089486,1.05911E+11,1.22264E+12,0
KWT,SAU,789893.8657,841.7029141,1.05911E+11,4.29098E+11,0
KWT,SDN,21851.98863,2298.88893,1.05911E+11,53149437952,0
KWT,SEN,5459.600837,6818.415633,1.05911E+11,12812994560,0
KWT,SGP,2434838.48,6672.034664,1.05911E+11,1.92406E+11,0
KWT,SLV,129.9279974,13396.34119,1.05911E+11,20661000192,0
KWT,SVK,191.8803177,3275.743152,1.05911E+11,88634269696,0
KWT,SVN,1777.032025,3439.466563,1.05911E+11,50244792320,0
KWT,SWE,584.4435607,4107.615083,1.05911E+11,4.29656E+11,0
KWT,THA,737696.6322,5666.313457,1.05911E+11,2.63711E+11,0
KWT,TKM,48.1680001,1500.362888,1.05911E+11,20214386688,0
KWT,TTO,48.75300062,11278.73491,1.05911E+11,19332270080,0
KWT,TUN,20518.8467,3595.48679,1.05911E+11,43454935040,0
KWT,TUR,146038.3799,1876.237427,1.05911E+11,6.14554E+11,0
KWT,TZA,1395.931117,4122.03212,1.05911E+11,21368166400,0
KWT,UGA,863.1193249,3585.170002,1.05911E+11,14824492032,0
KWT,UKR,430.7572815,2525.041576,1.05911E+11,1.17228E+11,0
KWT,URY,4688.932617,13009.62125,1.05911E+11,30461323264,0
KWT,USA,4248367.101,11460.34091,1.05911E+11,1.44187E+13,0
KWT,VEN,5132.999996,11881.09262,1.05911E+11,3.29419E+11,0
KWT,VNM,132615.0309,6250.909221,1.05911E+11,1.06015E+11,0
KWT,YEM,13376.68556,1686.610416,1.05911E+11,27838717952,0
KWT,ZAF,327008.3179,6882.07586,1.05911E+11,2.84183E+11,0
KWT,ZMB,355481.332,5276.117694,1.05911E+11,15328314368,0
LBN,AFG,1199.358002,2992.418516,35139633152,12486950912,0
LBN,AGO,54422.961,5380.279092,35139633152,75492417536,0
LBN,ARG,168.1675406,12494.71409,35139633152,3.78496E+11,0
LBN,AUS,11734.7524,13672.9198,35139633152,9.26283E+11,0
LBN,AUT,4236.236843,2310.197825,35139633152,3.9757E+11,0
LBN,AZE,933.345417,1386.194034,35139633152,44291489792,0
LBN,BEL,36193.05829,3152.421183,35139633152,4.85804E+11,0
LBN,BGR,29651.53155,1360.697005,35139633152,50161405952,0
LBN,BHR,26113.22669,1677.466738,35139633152,22938462208,0
LBN,BIH,56.90500021,1902.972016,35139633152,17264893952,0
LBN,BLR,1496.43232,2281.710348,35139633152,49208655872,0
LBN,BOL,46.13556361,12120.45864,35139633152,17339992064,0
LBN,BRA,20984.55713,10299.35513,35139633152,1.62019E+12,0
LBN,CAN,21322.3831,9317.422427,35139633152,1.37084E+12,0
LBN,CHE,229346.5744,2755.091695,35139633152,5.39508E+11,0
LBN,CHL,880.9092361,13374.55282,35139633152,1.72323E+11,0
LBN,CHN,16890.48617,7226.938629,35139633152,4.99023E+12,0
LBN,CIV,22342.09047,5167.547571,35139633152,24277493760,0
LBN,CMR,4995.254478,3985.626373,35139633152,23381143552,0
LBN,COL,698.9754997,11501.11726,35139633152,2.33822E+11,0
LBN,CRI,1.610737085,12017.69156,35139633152,29382692864,0
LBN,CYP,11503.42563,247.4846232,35139633152,23542650880,0
LBN,CZE,2444.140751,2425.306259,35139633152,2.0573E+11,0
LBN,DEU,42236.14207,2848.545805,35139633152,3.41277E+12,0
LBN,DNK,3127.113677,3066.994745,35139633152,3.19764E+11,0
LBN,DOM,52.68220496,10228.86246,35139633152,47889006592,0
LBN,DZA,56206.0465,2939.759591,35139633152,1.37212E+11,0
LBN,ECU,56.83499849,12398.74533,35139633152,62519685120,0
LBN,EGY,123611.5824,607.3172708,35139633152,1.88984E+11,0
LBN,ESP,38624.53051,3467.817765,35139633152,1.49898E+12,0
LBN,EST,184.1544514,2906.839146,35139633152,19640621056,0
LBN,ETH,8967.626758,2751.976492,35139633152,32437389312,0
LBN,FIN,693.192976,3139.676872,35139633152,2.51484E+11,0
LBN,FRA,58521.05074,3090.419418,35139633152,2.69367E+12,0
LBN,GBR,39090.70873,3585.711482,35139633152,2.30893E+12,0
LBN,GEO,1845.332008,1159.699399,35139633152,10766836736,0
LBN,GRC,36111.84283,1197.848403,35139633152,3.29837E+11,0
LBN,GTM,92.57173073,12187.56998,35139633152,37733654528,0
LBN,HKG,10473.60872,7641.25134,35139633152,2.14046E+11,0
LBN,HRV,101.9798295,2081.555984,35139633152,62636687360,0
LBN,HUN,356.8686137,2031.489989,35139633152,1.2936E+11,0
LBN,IND,26933.31327,4289.341141,35139633152,1.36537E+12,0
LBN,IRL,786.7826545,3960.507728,35139633152,2.33542E+11,0
